"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
20000,"60 Months",5,"RENT",75000,"Other","OH",10.24,"None",35338.05625,745,2,55,7,"None",1441,8.5,36,1000,"None","0"
10000,"36 Months",10,"RENT",42000,"Debt Consolidation","MA",18.2,"None",35281.14722,680,1,0,11,"None",9707,83,33,157,"None","0"
4900,"36 Months",10,"RENT",64000,"Debt Consolidation","TX",12.9,"None",38942.35417,685,1,0,5,"None",2628,46.9,13,274,"None","0"
16750,"36 Months",4,"RENT",33000,"Debt Consolidation","MN",17.38,"One",38115.18889,715,1,19,6,"None",0,0,20,365,"None","0"
11000,"36 Months",7,"RENT",94527.68,"Debt Consolidation","GA",12.05,"None",36317.32083,770,0,0,4,"None",660,4.7,9,619,"None","0"
16000,"36 Months",10,"MORTGAGE",48000,"Debt Consolidation","LA",13.18,"None",35258.23681,770,0,0,7,"None",6558,24.2,17,139,"None","0"
6200,"36 Months",9,"RENT",40000,"Debt Consolidation","OH",27.96,"None",34258.19792,720,2,0,10,"One",3622,12.8,44,0,"One","0"
5000,"36 Months",4,"RENT",39500,"Car","MI",1.12,"None",36054.40139,680,1,56,5,"None",1536,15.8,9,856,"None","0"
7000,"36 Months",3,"RENT",39996,"Other","FL",0.3,"None",38304.40208,745,0,0,6,"None",1127,11.7,7,29,"None","0"
10000,"36 Months",8,"MORTGAGE",60000,"Credit Card","CA",21.36,"One",36129.04444,680,1,20,16,"None",9086,89.1,28,211,"None","0"
20000,"36 Months",7,"MORTGAGE",66000,"Debt Consolidation","TX",11.76,"None",36307.40347,745,0,0,11,"None",15738,39,20,0,"None","0"
24000,"36 Months",0.5,"MORTGAGE",150000,"Moving","CA",3.7,"Two",33232.39097,675,0,14,9,"One",11010,49.8,16,716,"One","0"
7000,"36 Months",1,"RENT",52000,"Debt Consolidation","FL",19.45,"None",36057.52917,705,0,0,14,"None",18310,56.7,32,56,"None","0"
11200,"36 Months",9,"MORTGAGE",87000,"Debt Consolidation","VA",8.73,"None",35730.18125,735,2,0,11,"None",17274,47.6,23,340,"None","0"
22500,"36 Months",2,"RENT",52500,"Credit Card","NV",9.62,"None",34004.41944,720,0,0,4,"None",12749,95.9,9,780,"None","0"
12000,"36 Months",5,"RENT",45806.16,"Debt Consolidation","NY",12.86,"None",36125.28333,670,0,64,20,"None",9596,39.1,26,88,"None","0"
5400,"36 Months",1,"RENT",50725,"Other","NY",5.49,"One",38014.09792,685,1,19,5,"None",1158,27.6,5,393,"None","0"
6350,"36 Months",1,"RENT",80415,"Debt Consolidation","CA",20.15,"None",30967.30972,675,1,0,10,"None",22247,93.1,16,612,"None","0"
30000,"36 Months",6,"RENT",79000,"Credit Card","MN",20.79,"None",35958.39167,685,0,0,9,"None",27079,93.4,21,0,"None","0"
3600,"36 Months",3,"MORTGAGE",31200,"Car","OR",11.23,"None",37438.42361,715,0,0,4,"None",1866,74.6,13,1000,"None","0"
6000,"36 Months",3,"RENT",30000,"House","CA",14.75,"None",32245.49028,765,2,0,7,"None",7552,15.8,30,256,"None","0"
3000,"36 Months",0.5,"MORTGAGE",70000,"Credit Card","CA",12.22,"None",37609.41736,710,0,32,22,"None",10640,21.2,37,161,"None","0"
12500,"36 Months",4,"MORTGAGE",125000,"Debt Consolidation","OH",9.43,"None",33558.34306,730,0,51,10,"None",4365,49,21,125,"None","0"
9200,"36 Months",0,"OWN",32496,"Major Purchase","TX",18.24,"None",31933.48889,695,0,0,9,"None",16547,59.1,23,112,"None","0"
6400,"36 Months",8,"MORTGAGE",90000,"Other","VA",13.68,"None",35363.47014,715,0,0,12,"None",22148,35,16,220,"None","0"
20000,"60 Months",10,"MORTGAGE",52960,"Home Improvement","VA",12.73,"None",32802.06944,725,1,29,17,"None",11746,17.7,45,509,"None","0"
5000,"36 Months",8,"RENT",27000,"Other","CO",9.6,"None",35063.35694,775,0,0,8,"None",4232,36.1,17,342,"None","0"
8825,"36 Months",10,"MORTGAGE",80000,"Home Improvement","WI",10.56,"One",36021.35486,665,0,17,9,"None",5856,27.2,42,882,"None","0"
7000,"36 Months",1,"MORTGAGE",34000,"Debt Consolidation","FL",10.06,"None",37943.48194,690,1,32,9,"None",5129,35.4,23,72,"None","0"
15000,"36 Months",10,"MORTGAGE",50000,"Debt Consolidation","NY",6.19,"None",36154.49792,665,0,0,8,"None",11819,75.8,9,143,"None","0"
4575,"36 Months",10,"MORTGAGE",78000,"Debt Consolidation","HI",17.94,"None",33788.47778,760,1,0,20,"None",50000,33.5,46,993,"None","0"
3000,"36 Months",7,"OWN",55000,"Credit Card","NC",15.17,"One",32435.12292,675,2,12,16,"None",18041,48.8,51,83,"None","0"
2000,"36 Months",4,"RENT",68500,"Car","TX",5.19,"None",32016.08264,815,0,0,6,"None",630,3.7,14,0,"None","0"
5600,"36 Months",0.5,"RENT",40000,"Other","NV",7.47,"None",36557.51042,705,2,0,3,"None",7842,43.8,4,530,"None","0"
10000,"36 Months",10,"RENT",48000,"Debt Consolidation","FL",23.63,"Two",34352.19931,660,0,9,8,"None",10586,63.8,22,0,"None","0"
29800,"36 Months",10,"OWN",75000,"Other","OH",0.64,"None",32912.49444,790,0,0,2,"None",689,4.8,3,404,"None","0"
5000,"36 Months",10,"MORTGAGE",60000,"Debt Consolidation","NY",20.92,"None",34410.3125,710,1,50,9,"None",3179,20.6,18,50,"None","0"
9000,"36 Months",3,"RENT",34000,"Wedding","NY",4.91,"None",38288.34583,735,0,0,6,"None",2354,24.5,14,823,"None","0"
14000,"36 Months",0,"OWN",31215.96,"Debt Consolidation","TX",18.18,"None",36350.07708,730,1,0,13,"None",15829,30.5,24,450,"None","0"
24000,"36 Months",2,"RENT",55000,"Debt Consolidation","CA",12.63,"None",37143.47083,670,0,0,12,"None",8154,55.8,20,747,"None","0"
24000,"60 Months",10,"MORTGAGE",60000,"Home Improvement","FL",10.44,"None",34492.49028,770,0,0,18,"None",50000,21.7,37,133,"None","0"
16000,"36 Months",10,"RENT",65000,"Debt Consolidation","CA",12,"None",33296.26667,705,0,66,4,"None",14493,88.9,21,256,"None","0"
10000,"36 Months",2,"RENT",70000,"Debt Consolidation","TX",16.71,"None",36371.14444,695,0,36,8,"None",15651,94.3,22,98,"None","0"
10000,"36 Months",10,"MORTGAGE",48000,"Credit Card","OH",13.8,"None",34666.34236,740,2,0,6,"None",9660,60.4,17,255,"None","0"
15000,"36 Months",10,"OWN",55000,"Debt Consolidation","TX",7.66,"None",37434.22986,740,0,0,19,"None",18175,18.5,50,83,"None","0"
15000,"36 Months",10,"RENT",75000,"Credit Card","CA",5.55,"None",33281.51944,775,2,0,7,"None",1892,5.3,11,96,"None","0"
12000,"36 Months",6,"OWN",40000,"Debt Consolidation","CA",16.71,"None",34566.13889,750,2,0,5,"None",12746,52.5,21,348,"None","0"
19000,"36 Months",10,"RENT",35576,"Credit Card","CA",13.5,"None",35328.525,705,0,0,9,"None",11219,57.5,12,111,"None","0"
10000,"36 Months",6,"RENT",115000,"Debt Consolidation","CA",17.13,"None",36815.22361,735,1,0,15,"None",18214,48.4,34,0,"None","0"
2500,"36 Months",4,"OWN",24000,"Debt Consolidation","NY",5.8,"Two",34715.07014,670,1,6,9,"None",2886,18.9,30,151,"None","0"
12000,"60 Months",10,"RENT",80000,"Debt Consolidation","NY",14.76,"None",36103.11111,700,0,0,8,"None",16537,83.5,25,337,"None","0"
10000,"36 Months",5,"MORTGAGE",47000,"Other","TX",23.69,"One",35303.04861,690,0,16,7,"One",1400,77.8,27,43,"One","0"
8000,"36 Months",8,"MORTGAGE",60000,"Debt Consolidation","LA",17.22,"None",35040.13264,670,0,69,19,"None",23552,65.6,45,0,"None","0"
8000,"60 Months",0.5,"RENT",30000,"Debt Consolidation","TX",5.24,"None",37191.49514,735,0,0,5,"None",7813,37,26,299,"None","0"
11500,"36 Months",0.5,"RENT",36000,"Credit Card","CA",17.23,"None",36942.49444,665,2,40,6,"None",11870,92,18,491,"None","0"
21650,"36 Months",4,"MORTGAGE",61000,"Credit Card","NY",18.13,"None",36343.52569,705,0,0,12,"None",36297,82.5,22,289,"None","0"
4900,"36 Months",9,"RENT",25200,"Car","TX",3.71,"None",37952.11944,765,1,0,9,"None",807,3.3,21,0,"None","0"
24000,"60 Months",4,"OWN",48000,"Home Improvement","PA",7.05,"None",37096.35,715,0,35,6,"None",7742,58.2,12,744,"None","0"
18000,"60 Months",5,"OWN",40000,"Credit Card","NJ",25.19,"None",33570.50208,730,0,0,5,"None",19391,82.9,17,0,"None","0"
11000,"36 Months",8,"RENT",104000,"Debt Consolidation","CA",13.48,"None",36143.52778,710,0,0,6,"None",14944,84.6,16,1000,"None","0"
4000,"36 Months",2,"RENT",38975,"Debt Consolidation","FL",2.68,"None",37028.41667,705,1,0,5,"None",3833,33.6,11,309,"None","0"
18450,"36 Months",0,"MORTGAGE",43000,"Debt Consolidation","MI",26.26,"One",33402.47917,700,1,20,15,"None",35559,32.2,25,252,"None","0"
7500,"36 Months",0.5,"RENT",50000,"Small Business","CA",22.13,"None",37247.44097,675,0,0,4,"None",16767,46.2,16,1000,"None","0"
8400,"36 Months",2,"MORTGAGE",75000,"Debt Consolidation","CT",4.16,"None",34301.11111,685,2,31,10,"None",13573,30.8,24,154,"None","0"
23000,"36 Months",3,"RENT",75000,"Debt Consolidation","CA",24.93,"None",35908.18681,770,1,0,19,"None",3553,5.6,24,1000,"None","0"
3000,"36 Months",3,"RENT",121000,"Major Purchase","CA",0,"One",30952.47708,710,1,6,8,"None",0,0,20,1000,"None","0"
25000,"60 Months",10,"RENT",65004,"Other","NC",1,"None",33360.24931,805,0,0,6,"None",827,1.5,17,0,"None","0"
7000,"36 Months",4,"RENT",60000,"Debt Consolidation","FL",10.38,"None",36833.53125,755,0,0,13,"None",5364,20,28,398,"None","0"
12800,"60 Months",9,"MORTGAGE",81708,"Home Improvement","TX",14.22,"One",32468.34236,690,1,15,7,"None",905,75.4,23,379,"None","0"
14000,"36 Months",2,"OWN",68000,"Debt Consolidation","TX",24.37,"None",30000,745,1,0,11,"None",19712,44.5,22,0,"None","0"
10000,"60 Months",1,"RENT",40000,"Other","NY",10.35,"None",34472.43889,710,0,30,16,"None",4697,13.8,21,0,"None","0"
8000,"36 Months",7,"OWN",50000,"Debt Consolidation","NJ",14.76,"None",37970.26111,730,0,0,13,"None",8566,21.9,15,0,"None","0"
6600,"36 Months",5,"RENT",39000,"Credit Card","GA",23.19,"None",37674.35486,665,0,69,6,"None",8799,55.1,9,61,"None","0"
10000,"36 Months",4,"RENT",95000,"Debt Consolidation","DC",13.98,"None",30963.35556,705,0,43,10,"None",25540,52.2,18,0,"None","0"
25000,"36 Months",0.5,"RENT",70000,"Car","MO",14.98,"None",36938.13194,695,1,0,13,"None",23026,95.9,24,0,"None","0"
10000,"36 Months",1,"RENT",60000,"Debt Consolidation","CO",18.92,"None",37551.24722,695,1,0,7,"None",16843,90.1,13,176,"None","0"
2500,"36 Months",1,"MORTGAGE",90000,"Small Business","MA",1.31,"None",34643.4,785,0,0,12,"None",18373,0,22,841,"None","0"
15000,"36 Months",10,"MORTGAGE",72000,"Educationalal","NJ",10.2,"None",30000,780,0,0,6,"None",4254,23.9,18,401,"None","0"
5000,"36 Months",5,"MORTGAGE",35256,"Home Improvement","GA",29.65,"None",35425.26667,745,0,0,11,"None",2251,43.3,21,77,"None","0"
25000,"36 Months",4,"RENT",163000,"Vacation","CA",4.4,"None",39265.45972,755,0,0,5,"None",865,4.6,10,0,"None","0"
2500,"36 Months",4,"MORTGAGE",96000,"Debt Consolidation","FL",15.96,"None",37570.39028,670,0,44,7,"None",5630,38.3,20,0,"None","0"
18000,"60 Months",5,"RENT",52000,"Debt Consolidation","OR",18.65,"None",35908.41111,695,3,0,9,"One",11881,65,27,640,"One","0"
6000,"36 Months",1,"MORTGAGE",37200,"Credit Card","OH",11.61,"None",38257.36597,680,0,0,9,"None",5744,21.2,17,91,"None","0"
3000,"36 Months",6,"OWN",65000,"Home Improvement","MD",17.82,"None",36082.48403,680,0,0,3,"None",660,82.5,5,1,"None","0"
7000,"60 Months",5,"RENT",2e+05,"Major Purchase","CT",6.76,"None",35964.32431,680,1,26,5,"None",1347,56.1,29,63,"None","0"
10300,"36 Months",1,"RENT",45000,"Debt Consolidation","NV",8.53,"None",39015.13403,735,0,0,7,"None",1921,22.1,10,151,"None","0"
25600,"60 Months",10,"MORTGAGE",95000,"Credit Card","UT",16.13,"One",35096.38403,675,0,11,16,"None",33227,58.4,28,0,"None","0"
10000,"36 Months",7,"MORTGAGE",80000,"Major Purchase","NY",10.86,"None",37870.47014,690,0,0,11,"One",5380,42.4,27,205,"One","0"
10000,"36 Months",5,"MORTGAGE",2e+05,"Debt Consolidation","CA",2.85,"None",33021.12292,735,3,55,10,"None",2340,8.7,38,255,"None","0"
6500,"36 Months",1,"RENT",91700,"Credit Card","VA",15.06,"None",37926.20278,720,0,0,13,"None",6925,32.5,20,713,"None","0"
16000,"36 Months",10,"RENT",44000,"Debt Consolidation","NY",17.4,"None",33727.34028,715,0,24,16,"None",17070,24.7,29,128,"None","0"
8000,"36 Months",0,"RENT",48000,"Debt Consolidation","CO",3.85,"None",36584.36389,740,0,0,6,"None",8309,44.4,23,0,"None","0"
12000,"36 Months",4,"MORTGAGE",40000,"Credit Card","PA",9.33,"None",34139.3625,795,1,0,7,"None",2823,5.7,14,73,"None","0"
6400,"36 Months",3,"MORTGAGE",53000,"Car","WI",19.15,"None",36383.43542,690,2,0,10,"None",9954,88.1,27,538,"None","0"
13750,"36 Months",8,"MORTGAGE",40872,"Debt Consolidation","NY",24.43,"None",35864.25694,715,1,0,16,"None",28473,26.6,45,42,"None","0"
18000,"36 Months",0.5,"MORTGAGE",1e+05,"Small Business","WA",9.25,"None",37523.34097,690,3,0,9,"None",4447,13.9,20,768,"None","0"
14200,"36 Months",10,"RENT",92000,"Debt Consolidation","GA",8.28,"None",35415.28681,700,0,0,9,"One",16053,51.9,20,176,"One","0"
10000,"60 Months",7,"RENT",53004,"Major Purchase","NY",5.61,"None",36281.40764,705,2,54,9,"None",12597,47.2,14,0,"None","0"
3750,"60 Months",10,"RENT",24500,"Debt Consolidation","NY",26.55,"None",37369.37292,725,0,0,10,"None",4774,26.7,13,122,"None","0"
28000,"36 Months",10,"MORTGAGE",2e+05,"Debt Consolidation","MI",8.68,"None",30387.18611,720,2,0,27,"None",50000,27.8,56,111,"None","0"
19750,"60 Months",8,"MORTGAGE",57000,"Debt Consolidation","MI",14.55,"None",34074.43333,725,2,0,12,"None",25520,50.2,30,187,"None","0"
10000,"36 Months",1,"RENT",60000,"House","CA",20.64,"None",38415.42778,710,0,0,8,"None",3353,54.1,18,585,"None","0"
9000,"36 Months",5,"RENT",57500,"House","NC",13.5,"None",38259.125,740,1,0,4,"None",2699,11.2,10,354,"None","0"
12000,"36 Months",3,"RENT",34138,"Debt Consolidation","MO",15.99,"None",34935.18264,710,1,0,7,"None",6151,52.7,21,96,"None","0"
10000,"36 Months",10,"OWN",82500,"House","GA",0.04,"None",34250.20208,805,0,0,6,"None",111,0.2,18,567,"None","0"
7000,"36 Months",5,"MORTGAGE",72000,"Credit Card","TX",12.59,"None",38012.2125,660,1,28,16,"None",8018,29.8,26,1000,"None","0"
7200,"36 Months",0.5,"RENT",71604,"Moving","IL",11.93,"None",34692.21389,790,6,0,13,"None",4931,8.5,37,698,"None","0"
25000,"60 Months",5,"MORTGAGE",113000,"Debt Consolidation","AZ",13.36,"None",35765.46736,730,1,0,6,"None",13313,94.2,31,384,"None","0"
9000,"36 Months",4,"MORTGAGE",52260,"Home Improvement","AR",13.09,"None",37537.22708,785,1,0,5,"None",109,1.7,10,53,"None","0"
6000,"36 Months",9,"MORTGAGE",50000,"Debt Consolidation","CA",4.15,"None",36396.51181,735,2,0,8,"None",11113,24.4,24,330,"None","0"
35000,"60 Months",2,"RENT",2e+05,"Other","IL",1.66,"None",39239.31875,720,0,61,4,"None",15887,29.4,5,115,"None","0"
25000,"60 Months",0,"MORTGAGE",120000,"Debt Consolidation","NH",13.85,"None",32318.14861,690,3,0,15,"None",25470,73.4,34,272,"None","0"
25000,"60 Months",10,"MORTGAGE",77508,"Small Business","NC",17.36,"None",35378.4625,675,2,0,13,"None",36778,57.2,23,0,"None","0"
7200,"36 Months",0.5,"RENT",60000,"Wedding","NV",14.34,"None",38308.10347,685,0,48,9,"None",1068,10.9,19,152,"None","0"
13000,"36 Months",6,"MORTGAGE",121000,"Debt Consolidation","TX",9.83,"One",37391.2,715,3,16,13,"None",10674,31.7,25,0,"None","0"
25000,"36 Months",5,"MORTGAGE",106000,"Debt Consolidation","FL",16.37,"None",35083.28125,670,2,0,10,"None",22792,76.7,30,100,"None","0"
15000,"36 Months",4,"MORTGAGE",69000,"Other","TX",14.26,"None",35287.18611,675,1,41,10,"None",13235,47.8,29,115,"None","0"
10000,"36 Months",0,"RENT",50000,"Debt Consolidation","HI",5.66,"None",37181.23056,725,0,75,12,"None",8613,29.6,20,789,"None","0"
8700,"36 Months",2,"MORTGAGE",54000,"Car","TX",2.67,"None",35375.47569,785,0,0,8,"None",3519,11.3,15,145,"None","0"
15850,"36 Months",6,"RENT",84422,"Debt Consolidation","NY",9.15,"Two",36517.43472,660,3,22,13,"None",12320,66.5,30,317,"None","0"
5000,"36 Months",6,"RENT",116300,"Debt Consolidation","CA",12.71,"None",34323.28681,675,0,0,11,"None",32549,95.5,23,871,"None","0"
5000,"36 Months",1,"RENT",39000,"Other","NV",3.69,"None",38199.04583,660,1,39,2,"None",3344,98.4,6,614,"None","0"
24000,"36 Months",2,"MORTGAGE",75000,"Debt Consolidation","FL",17.82,"None",34611.26389,715,0,58,11,"None",29814,53.9,26,0,"None","0"
25000,"60 Months",10,"MORTGAGE",88000,"Debt Consolidation","CT",6.56,"One",36840.27222,700,2,17,16,"None",1046,7.5,33,0,"None","0"
4500,"36 Months",1,"RENT",12000,"Debt Consolidation","IL",5.8,"None",38655.19653,680,0,0,5,"None",1950,67.2,6,545,"None","0"
3000,"36 Months",5,"RENT",46000,"Debt Consolidation","WA",7.98,"None",34616.04583,705,0,0,2,"One",2299,57.5,12,0,"One","0"
8000,"36 Months",7,"RENT",30000,"Wedding","CA",9.48,"None",37240.52569,705,0,0,16,"None",14058,22.7,27,23,"None","0"
26800,"60 Months",3,"MORTGAGE",120000,"Debt Consolidation","FL",12.15,"None",38851.26736,680,0,0,13,"None",14772,48,18,0,"None","0"
7500,"60 Months",0.5,"MORTGAGE",125000,"Debt Consolidation","CT",11.83,"One",34863.05278,695,0,7,11,"None",21480,65,30,0,"None","0"
5000,"36 Months",10,"OWN",30000,"Small Business","NY",1.4,"None",32618.37222,785,0,56,5,"None",510,5.3,12,385,"None","0"
16000,"60 Months",5,"RENT",65000,"Debt Consolidation","MN",16.49,"None",36962.43264,730,0,41,17,"None",15914,53.7,27,229,"None","0"
4800,"60 Months",0.5,"RENT",45000,"Debt Consolidation","IL",14.51,"None",37159.34653,705,0,0,2,"None",19135,96.6,6,43,"None","0"
10000,"36 Months",6,"MORTGAGE",40000,"Educationalal","NY",5.37,"None",35656.30625,765,0,0,8,"None",9580,31.5,20,293,"None","0"
15000,"60 Months",1,"OWN",75000,"Other","CA",16.21,"None",38543.05139,695,0,0,9,"None",10219,74.9,18,118,"None","0"
10000,"36 Months",10,"MORTGAGE",112000,"Home Improvement","VA",19.07,"One",30716.34583,670,3,11,22,"None",7219,50.8,61,106,"None","0"
4000,"36 Months",10,"RENT",131000,"Debt Consolidation","NJ",17.68,"None",35611.26111,705,3,0,5,"None",50000,95,17,27,"None","0"
5000,"36 Months",10,"RENT",63000,"Debt Consolidation","GA",14.34,"None",36246.45069,700,1,0,5,"None",13108,61.3,11,0,"None","0"
4000,"36 Months",0.5,"RENT",24000,"Small Business","MI",22.53,"None",34486.25625,790,0,0,5,"None",782,12.4,18,711,"None","0"
10200,"36 Months",1,"RENT",85000,"House","NY",0,"None",36204.39653,755,3,0,5,"None",6473,11.6,16,140,"None","0"
7200,"36 Months",10,"RENT",32496,"Other","GA",15.84,"None",37656.24306,715,1,41,5,"None",3247,33.3,7,35,"None","0"
12000,"36 Months",0.5,"OWN",23004,"Other","NY",0,"None",33050.36458,775,4,0,5,"None",0,0,13,793,"None","0"
5500,"36 Months",5,"RENT",34000,"Credit Card","CA",20.56,"None",38212.42222,685,1,0,5,"None",4029,24,6,453,"None","0"
14000,"36 Months",10,"MORTGAGE",70000,"Debt Consolidation","NJ",14.37,"None",33956.43056,750,1,0,10,"None",8976,20.8,26,659,"None","0"
8000,"60 Months",10,"MORTGAGE",78000,"Home Improvement","PA",9.08,"One",31421.37569,660,0,5,12,"None",4432,58.3,36,0,"None","0"
5000,"36 Months",10,"MORTGAGE",54000,"Home Improvement","FL",10.71,"None",37236.46736,765,1,53,15,"None",3371,7.3,29,148,"None","1"
27300,"60 Months",10,"RENT",65000,"Debt Consolidation","NJ",24.17,"None",36325.45069,675,1,0,11,"None",18557,93.3,28,0,"None","1"
15000,"60 Months",3,"RENT",77000,"Debt Consolidation","MA",13.03,"Three",34532.45486,680,0,13,13,"None",12119,48.9,48,0,"None","1"
4000,"36 Months",10,"RENT",34000,"Debt Consolidation","NY",6.28,"None",35449.23542,660,2,0,9,"None",4359,77.8,15,0,"None","1"
25000,"36 Months",10,"OWN",80004,"Debt Consolidation","KY",11.55,"None",36008.37847,730,2,0,9,"None",7539,29.8,38,54,"None","1"
4900,"36 Months",1,"MORTGAGE",75000,"Other","AZ",9.92,"None",33431.06042,685,1,25,12,"None",22796,51.9,21,565,"None","1"
10000,"36 Months",9,"MORTGAGE",60000,"Debt Consolidation","GA",9.44,"None",34667.35417,745,1,0,5,"None",23186,61.5,14,153,"None","1"
12000,"60 Months",2,"RENT",33600,"Debt Consolidation","FL",0.39,"None",36521.43056,755,1,0,6,"None",521,4.5,6,69,"None","1"
20000,"36 Months",4,"RENT",78000,"House","CA",17.2,"None",37087.09028,770,1,0,12,"None",1401,9.2,24,519,"None","1"
8400,"36 Months",3,"OWN",45000,"Other","NY",6.16,"None",38718.38125,665,3,0,9,"None",6568,64.7,11,0,"None","1"
6000,"36 Months",4,"MORTGAGE",80000,"Home Improvement","MN",17.58,"None",35368.14722,660,0,0,16,"One",5064,33.3,36,0,"One","1"
20000,"36 Months",8,"RENT",75000,"Debt Consolidation","NY",20.91,"None",35286.05972,730,0,0,13,"None",20847,76.1,30,321,"None","1"
1600,"36 Months",4,"RENT",23500,"Other","TX",22.77,"None",36729.4625,710,0,0,11,"None",4775,28.4,28,1000,"None","1"
2000,"36 Months",5,"RENT",32640,"Other","MA",6.62,"None",37279.33889,685,0,63,6,"None",5087,45.4,10,367,"None","1"
7000,"36 Months",2,"OWN",75996,"Other","PA",21.79,"None",35302.39375,675,2,34,2,"None",5855,48.4,10,0,"None","1"
4000,"36 Months",1,"RENT",51000,"Other","CA",21.44,"None",37163.04653,690,1,0,13,"None",15896,56.8,28,414,"None","1"
6000,"36 Months",1,"RENT",31200,"Debt Consolidation","FL",14.08,"None",39603.24444,670,0,0,7,"None",6148,67.2,7,290,"None","1"
8000,"36 Months",10,"MORTGAGE",49590,"Debt Consolidation","CA",10.79,"One",35814.42569,705,2,14,9,"None",2843,26.1,25,80,"None","1"
16000,"60 Months",8,"RENT",70720,"Small Business","MI",5.35,"None",36112.15278,730,1,0,4,"None",31589,98.7,14,353,"None","1"
3000,"36 Months",0.5,"RENT",36000,"Educationalal","CA",6.9,"None",37285.27222,695,0,0,12,"None",8349,43.5,15,51,"None","1"
30000,"60 Months",1,"RENT",1e+05,"Debt Consolidation","NY",7.4,"One",36800.35347,700,1,20,8,"None",7295,49,31,277,"None","1"
1000,"36 Months",0,"RENT",10500,"Educationalal","CA",21.37,"One",34897.53264,700,0,8,10,"None",5430,48.9,19,306,"None","1"
12500,"36 Months",5,"MORTGAGE",180952,"Home Improvement","FL",4.26,"None",35055.14306,770,2,0,12,"None",31141,0.4,28,253,"None","1"
4725,"36 Months",0.5,"RENT",19800,"Other","CA",23.03,"None",36857.22083,715,0,0,6,"None",4500,13,7,148,"None","1"
8400,"36 Months",0.5,"RENT",50000,"Debt Consolidation","CO",5.78,"One",35730.32778,680,2,22,5,"None",3743,83.2,21,1,"None","1"
10000,"36 Months",10,"RENT",61600,"Debt Consolidation","NY",24.76,"None",34259.16944,665,1,0,13,"None",25813,84.2,31,76,"None","1"
12000,"60 Months",7,"RENT",26400,"Credit Card","CA",17.18,"None",36929.32569,720,1,0,11,"None",17099,64.8,21,188,"None","1"
12000,"36 Months",2,"MORTGAGE",72000,"Small Business","OK",17.48,"None",35738.48264,745,6,0,13,"None",1249,6.1,23,350,"None","1"
11000,"36 Months",5,"MORTGAGE",64800,"Debt Consolidation","CA",17.09,"None",36858.45417,760,0,0,10,"None",3615,12.9,23,175,"None","1"
7725,"36 Months",0.5,"RENT",62200,"Debt Consolidation","NY",9.8,"None",36254.16667,675,3,0,8,"None",12231,81,13,254,"None","1"
10500,"36 Months",10,"MORTGAGE",70000,"Debt Consolidation","PA",22.1,"None",31925.45903,675,3,0,10,"None",14696,67.7,24,89,"None","1"
7025,"60 Months",1,"RENT",21120,"Other","NC",10.34,"None",38976.375,710,0,0,5,"None",3721,73,10,287,"None","1"
12000,"36 Months",2,"RENT",37008,"Debt Consolidation","AL",13.46,"None",36663.41111,700,1,0,6,"None",4800,94.1,24,64,"None","1"
19000,"36 Months",10,"RENT",54000,"Car","GA",7,"None",35497.36319,750,0,0,3,"None",2606,57.9,4,1,"None","1"
15000,"36 Months",4,"RENT",50000,"Credit Card","TX",23.71,"None",36380.53194,735,0,0,15,"None",36449,58.1,33,379,"None","1"
15750,"36 Months",0,"OWN",78000,"Medical","SC",13.2,"None",30000,750,4,0,9,"None",11893,39.3,14,0,"None","1"
8000,"36 Months",2,"OWN",108000,"House","CA",12.48,"None",37253.12014,670,1,0,12,"None",10957,81.8,19,218,"None","1"
16000,"36 Months",6,"RENT",63175.25,"Debt Consolidation","CA",19.13,"None",35482.28611,665,3,67,12,"None",50000,98.3,43,55,"None","1"
8500,"36 Months",0.5,"RENT",23000,"Debt Consolidation","NY",22.9,"None",34516.24861,740,2,0,9,"None",9908,43.7,44,138,"None","1"
5600,"36 Months",1,"MORTGAGE",85000,"Debt Consolidation","AZ",12.24,"One",36296.16806,675,3,11,8,"None",6812,90.8,31,0,"None","1"
12000,"60 Months",7,"MORTGAGE",52800,"Debt Consolidation","GA",19.16,"None",36120.07222,725,1,0,10,"None",8819,46.7,19,0,"None","1"
15000,"36 Months",0.5,"RENT",60000,"Debt Consolidation","NC",7.24,"None",36805.53194,695,1,0,4,"None",3300,89.2,10,132,"None","1"
3600,"36 Months",0.5,"RENT",21112,"Debt Consolidation","OH",22.05,"None",36670.25556,660,1,0,5,"None",4059,67.6,13,0,"None","1"
8000,"36 Months",4,"RENT",39666,"Debt Consolidation","CA",5.51,"None",39117.3,660,1,41,6,"None",3122,63.3,9,423,"None","1"
10000,"36 Months",0.5,"MORTGAGE",18000,"Home Improvement","PA",10.07,"One",35616.48333,705,1,7,8,"None",7159,73.1,14,0,"None","1"
4000,"36 Months",8,"RENT",26400,"Home Improvement","MA",21.32,"None",36884.09097,675,2,50,3,"One",13448,83,11,0,"None","1"
