"Loan.Amount","Annual.Income","Earliest.Credit.Line.Opened","Total.Credit.Balance","Loan.Application.Description","Loan.Term_0","Loan.Term_1","Employment.Length_0","Employment.Length_1","Home.Ownership_0","Home.Ownership_1","Loan.Purpose_0","Loan.Purpose_1","Address.State_0","Address.State_1","Address.State_2","Address.State_3","Address.State_4","Debt.To.Income.Ratio_0","Debt.To.Income.Ratio_1","Debt.To.Income.Ratio_2","No..Delinquencies.In.Last.2.Years_0","No..Delinquencies.In.Last.2.Years_1","FICO.Credit.Score_0","FICO.Credit.Score_1","FICO.Credit.Score_2","FICO.Credit.Score_3","FICO.Credit.Score_4","No..Inquiries.In.Last.6.Months_0","No..Inquiries.In.Last.6.Months_1","Months.Since.Last.Delinquency_0","Months.Since.Last.Delinquency_1","Months.Since.Last.Delinquency_2","No..Of.Credit.Lines_0","No..Of.Credit.Lines_1","No..Adverse.Public.Records_0","No..Adverse.Public.Records_1","Use.Of.Credit.Line_0","Use.Of.Credit.Line_1","Use.Of.Credit.Line_2","Use.Of.Credit.Line_3","Use.Of.Credit.Line_4","Total.Number.Of.Credit.Lines_0","Total.Number.Of.Credit.Lines_1","No..Of.Public.Record.Bankruptcies_0","No..Of.Public.Record.Bankruptcies_1","Class"
2500,72000,35495.19583,6275,146,"0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
22000,90000,31146.35625,20889,0,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
17075,70000,36457.2,7446,53,"1","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
10000,60000,36667.18194,11489,240,"0","1","0","1","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
15000,65000,36860.44792,17905,102,"0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
8000,85000,37088.23819,8441,0,"0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","1","0","1","0","0"
6400,75000,31839.34097,10148,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
30000,125000,34523.30625,29662,225,"1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
7200,30000,38770.34792,6093,87,"0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
10000,52000,38870.24375,4278,0,"0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
7000,33000,36582.35486,6842,106,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
4000,78590,36136.5125,9299,0,"0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
2200,55000,37842.49444,2071,60,"0","1","0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0"
16000,135000,37465.45347,15550,0,"1","0","0","1","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
6250,37600,37484.43472,3912,50,"0","1","0","1","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
33075,79000,32773.44097,33151,607,"1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
19600,2e+05,37213.46458,5262,91,"0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0"
35000,94000,34874.29375,24914,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
3975,74100,36854.46458,10486,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
15500,52000,35324.09097,16631,110,"0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
20000,118000,35805.05903,50000,0,"1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
10000,145000,34336.48056,15381,0,"0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","1","0"
35000,105000,36197.30486,5708,237,"1","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
5800,62550,37039.41944,4901,275,"0","1","0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
8875,53000,34754.46389,5488,228,"0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
20000,70000,38114.51458,12100,579,"0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0"
12825,36000,34874.09167,4349,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
7500,95000,33473.38125,50000,646,"0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
1200,40000,37755.06319,7837,0,"0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
15000,2e+05,30000,45820,91,"0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
15000,101300,37249.18056,1067,67,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
2400,95000,33259.34514,50000,138,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
16000,90000,35899.38403,22801,0,"0","1","1","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0"
20000,75000,36650.33819,4776,144,"1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
28000,2e+05,30387.18611,50000,111,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
15000,125000,37970.28681,15362,0,"0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
17500,85000,34251.49444,10943,166,"0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
20100,93000,35511.51042,19308,209,"1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
6000,58000,35090.28889,15989,97,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
20000,55000,36620.40208,10007,0,"1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
7200,45000,38332.19444,4683,54,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
9450,28000,34164.52778,10225,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0"
10000,120000,35214.20556,13243,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
7000,30000,38364.54028,4565,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","0","1","0","0"
3000,120000,36174.15417,5800,0,"0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0"
19125,83000,33356.26389,313,65,"1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
35000,80000,36446.05625,19815,0,"0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
28100,78500,36536.12083,2078,0,"1","0","0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0"
10000,60000,37706.12292,3347,0,"0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
24375,54600,35547.34792,9760,166,"1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
1000,20000,38637.37917,541,0,"0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
24000,110000,36117.40625,18200,332,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
16000,125000,37642.28958,710,0,"0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
30000,148000,37912.40556,35007,200,"0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
14000,37000,36802.44097,7686,189,"0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
16000,75000,36474.45278,24602,318,"0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
12675,40000,33894.52778,19844,0,"0","1","0","1","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
1000,21600,33234.23056,677,0,"0","1","1","0","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0"
4500,110000,37465.33056,1020,157,"0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0"
12250,70200,35516.50972,12586,0,"0","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
14675,39000,37046.36528,7525,79,"0","1","0","1","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
16000,98000,30000,1343,302,"1","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0"
8000,65000,38128.12639,19036,328,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
4000,43000,35699.34375,738,0,"1","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","1","0"
30000,95000,35459.46806,23836,141,"0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
8000,1e+05,34140.41875,1061,0,"0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
20000,72999,36809.16111,1945,148,"1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
25000,74000,36840.43264,9827,102,"1","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
22400,147000,34056.225,21080,0,"1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
3000,48173,37080.16181,2910,0,"0","1","0","1","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
20000,68000,34834.33889,8824,149,"1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
1000,95000,33664.27778,41932,0,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
15000,45000,35435.16319,9032,244,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
25000,60000,32128.50764,30869,305,"1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
35000,85000,32668.21111,39821,0,"1","0","0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
8400,63000,37108.28611,1963,176,"0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0"
31950,135000,31498.27014,8188,0,"1","0","0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
20000,80000,34803.27361,16617,233,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
1500,44000,35939.26944,1630,0,"0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","1","0"
12000,98400,34859.30903,9196,0,"0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","1","0"
35000,130000,35104.26736,24756,0,"1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
5000,59000,35073.47431,39400,210,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
10000,72000,36604.15764,5410,147,"0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
18000,43000,34474.28611,12320,121,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
15000,89000,31960.11319,17079,166,"0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
21600,55000,33936.225,13167,0,"1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
17000,85000,34656.17569,27115,76,"1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
8300,90000,30000,50000,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
31300,70000,35080.46042,13679,95,"1","0","0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
1200,60000,35768.38333,2482,79,"0","1","0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
5000,150000,35377.4,1548,76,"0","1","0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","1","1","0","0"
10000,40000,36787.50486,6764,0,"0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
35000,150000,30000,2863,328,"0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
12000,55000,36338.38333,7098,0,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0"
28250,65000,32979.38472,47967,0,"0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0"
22500,84136,32700.50417,29741,48,"0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
